_id,author,category,etext,language,title,zipfile
229,"Shakespeare, William",Poetry,http://www.gutenberg.org/etext/1041,English,Shakespeare's Sonnets,http://www.archive.org/download/sonnets_librivox/sonnets_librivox_64kb_mp3.zip
230,"Lewis, C. S.",Poetry,http://www.gutenberg.org/etext/2003,English,Spirits in Bondage,http://www.archive.org/download/spirits_bondage_librivox/spirits_bondage_librivox_64kb_mp3.zip
231,"Hoffmann, Heinrich",Poetry,http://www.gutenberg.org/etext/12116,English,Struwwelpeter,http://www.archive.org/download/struwwelpeter_eng_librivox/struwwelpeter_eng_librivox_64kb_mp3.zip
232,"Hoffmann, Heinrich",Poetry,http://www.gutenberg.org/etext/12116,English,Struwwelpeter (version 2),http://www.archive.org/download/struwwelpeter_eng2_librivox/struwwelpeter_eng2_librivox_64kb_mp3.zip
233,"Leacock, Stephen",Fiction,http://www.gutenberg.org/etext/3533,English,Sunshine Sketches of a Little Town,http://www.archive.org/download/sunshine_sketches_librivox/sunshine_sketches_librivox_64kb_mp3.zip
234,"Marshall, Henrietta Elizabeth",Non-fiction,http://www.mainlesson.com/display.php?author=marshall&book=island&story=_contents,English,"Our Island Story, Part 1",http://www.archive.org/download/our_island_story_1_librivox/our_island_story_1_librivox_64kb_mp3.zip
235,"Marshall, Henrietta Elizabeth",Non-fiction,http://www.mainlesson.com/display.php?author=marshall&book=island&story=_contents,English,"Our Island Story, Part 2",http://www.archive.org/download/our_island_story_2_librivox/our_island_story_2_librivox_64kb_mp3.zip
236,Fujiwara no Teika,Poetry,http://www.sacred-texts.com/shi/hvj/index.htm,English,One Hundred Verses from Old Japan,http://www.archive.org/download/100_verses_japan_librivox/100_verses_japan_librivox_64kb_mp3.zip
237,"Shelley, Percy Bysshe",Poetry,http://www.archive.org/details/ozymandias_librivox,English,Ozymandias of Egypt,http://www.archive.org/download/ozymandias_librivox/ozymandias_librivox_64kb_mp3.zip
238,"Boole, Mary Everest",Non-fiction,http://www.gutenberg.org/etext/13447,English,Philosophy and Fun of Algebra,http://www.archive.org/download/philosophy_fun_algebra_librivox/philosophy_fun_algebra_librivox_64kb_mp3.zip
239,"Bodenheim, Maxwell",Poetry,http://www.bartleby.com/104/128.html,English,Poet To His Love,http://www.archive.org/download/poet_to_his_love_librivox/poet_to_his_love_librivox_64kb_mp3.zip
240,Aristotle,Non-fiction,http://www.gutenberg.org/etext/6763,English,Poetics,http://www.archive.org/download/poetics_librivox/poetics_librivox_64kb_mp3.zip
241,"Defoe, Daniel",Fiction,http://www.mainlesson.com/display.php?author=baldwin&book=crusoe&story=_contents,English,Robinson Crusoe Written Anew for Children,http://www.archive.org/download/robinson_crusoe_anew_for_children_librivox/robinson_crusoe_anew_for_children_librivox_64kb_mp3.zip
242,"Grahame, Kenneth",Fiction,http://www.gutenberg.org/etext/270,English,"Reluctant Dragon, The",http://www.archive.org/download/reluctant_dragon_librivox/reluctant_dragon_librivox_64kb_mp3.zip
243,"Shakespeare, William",Dramatic Works,http://www.gutenberg.org/etext/1777,English,Romeo and Juliet,http://www.archive.org/download/romeo_and_juliet_librivox/romeo_and_juliet_librivox_64kb_mp3.zip
244,"Tagore, Rabindranath",Non-fiction,http://www.gutenberg.org/etext/6842,English,"Sadhana, the Realisation of Life",http://www.archive.org/download/sadhana_realisation_librivox/sadhana_realisation_librivox_64kb_mp3.zip
245,"Burnett, Frances Hodgson",Fiction,http://www.gutenberg.org/etext/137,English,"Sara Crewe: or, What Happened at Miss Minchin’s Boarding School",http://www.archive.org/download/sara_crewe_librivox/sara_crewe_librivox_64kb_mp3.zip
246,"Balzac, Honoré de",Fiction,http://www.gutenberg.org/etext/1826,English,Sarrasine,http://www.archive.org/download/sarrasine_librivox/sarrasine_librivox_64kb_mp3.zip
247,"Turner, Ethel",Fiction,http://www.gutenberg.org/etext/4731,English,Seven Little Australians,http://www.archive.org/download/seven_little_australians_librivox/seven_little_australians_librivox_64kb_mp3.zip
248,Various,Poetry,,English,Short Poetry Collection 001,http://www.archive.org/download/short_poetry_001_librivox/short_poetry_001_librivox_64kb_mp3.zip
249,Various,Poetry,,English,Short Poetry Collection 002,http://www.archive.org/download/shortpoetry_002_librivox/shortpoetry_002_librivox_64kb_mp3.zip
250,Various,Poetry,,English,Short Poetry Collection 003,http://www.archive.org/download/shortpoetry_003_librivox/shortpoetry_003_librivox_64kb_mp3.zip
251,"Turgenev, Ivan",Fiction,http://www.archive.org/details/Poezdka_Polesye_librivox,Russian,Poezdka v Polesye,http://www.archive.org/download/Poezdka_Polesye_librivox/Poezdka_Polesye_librivox_64kb_mp3.zip
252,"Bierce, Ambrose",Fiction,http://www.gutenberg.org/etext/4387,English,Present at a Hanging and Other Ghost Stories,http://www.archive.org/download/hanging_librivox/hanging_librivox_64kb_mp3.zip
253,"Austen, Jane",Fiction,http://www.gutenberg.org/etext/1342,English,Pride and Prejudice,http://www.archive.org/download/pride_and_prejudice_librivox/pride_and_prejudice_librivox_64kb_mp3.zip
254,"Austen, Jane",Fiction,http://www.gutenberg.org/etext/1342,English,Pride and Prejudice (version 2),http://www.archive.org/download/solo_pride_librivox/solo_pride_librivox_64kb_mp3.zip
255,World English Bible,Non-fiction,http://www.gutenberg.org/etext/8246,English,Bible (WEB) 19: Psalms - Selections,http://www.archive.org/download/psalms_selections_librivox/psalms_selections_librivox_64kb_mp3.zip
256,"Wodehouse, P. G.",Fiction,http://www.gutenberg.org/etext/6753,English,Psmith in the City,http://www.archive.org/download/psmith_in_the_city/psmith_in_the_city_64kb_mp3.zip
257,"Alger, Horatio, Jr.",Fiction,http://www.gutenberg.org/etext/5348,English,Ragged Dick,http://www.archive.org/download/ragged_dick_librivox/ragged_dick_librivox_64kb_mp3.zip
258,"Millay, Edna St. Vincent",Poetry,http://www.theotherpages.org/poems/millay02.html#2,English,Recuerdo,http://www.archive.org/download/recuerdo_librivox/recuerdo_librivox_64kb_mp3.zip
259,"Robinson, Edwin Arlington",Poetry,http://www.bartleby.com/271/95.html,English,Richard Cory,http://www.archive.org/download/richard_cory_librivox/richard_cory_librivox_64kb_mp3.zip
260,"Montgomery, Lucy Maud",Fiction,http://www.gutenberg.org/etext/3796,English,Rilla of Ingleside,http://www.archive.org/download/rilla_ingleside_librivox/rilla_ingleside_librivox_64kb_mp3.zip
261,Various,Fiction,,English,Ghost Story Collection 001,http://www.archive.org/download/ghost_stories_001_librivox/ghost_stories_001_librivox_64kb_mp3.zip
262,Various,Fiction,,English,Short Story Collection Vol. 006,http://www.archive.org/download/stories_006_librivox/stories_006_librivox_64kb_mp3.zip
263,"Dickinson, Emily",Poetry,http://www.gutenberg.org/etext/12242,English,Life: Poem XXI A Book,http://www.archive.org/download/life_poem_21_dickinson/life_poem_21_dickinson_64kb_mp3.zip
264,"Lincoln, Abraham",Non-fiction,http://www.gutenberg.org/files/2657/2657.txt,English,Lincoln at Cooper Union,http://www.archive.org/download/lincoln_cooper_librivox/lincoln_cooper_librivox_64kb_mp3.zip
265,"Baum, L. Frank",Fiction,http://www.put.com/oz/little.html,English,Little Wizard Stories of Oz,http://www.archive.org/download/little_wizard_stories_librivox/little_wizard_stories_librivox_64kb_mp3.zip
266,Various,Poetry,,English,Long Poems Collection 001,http://www.archive.org/download/long_poems_001_librivox/long_poems_001_librivox_64kb_mp3.zip
267,Various,Poetry,,English,Long Poems Collection 002,http://www.archive.org/download/long_poems_002_librivox/long_poems_002_librivox_64kb_mp3.zip
268,"Benchley, Robert",Fiction,http://www.gutenberg.org/etext/15851,English,Love Conquers All,http://www.archive.org/download/love_conquers_all_librivox/love_conquers_all_librivox_64kb_mp3.zip
269,"Descartes, René",Non-fiction,http://www.gutenberg.org/etext/59,English,Discourse on the Method of Rightly Conducting One’s Reason and of Seeking Truth,http://www.archive.org/download/discourse_method_librivox/discourse_method_librivox_64kb_mp3.zip
270,"Baum, L. Frank",Fiction,http://www.gutenberg.org/etext/420,English,Dorothy and the Wizard in Oz,http://www.archive.org/download/dorothy_wizard_oz_librivox/dorothy_wizard_oz_librivox_64kb_mp3.zip
271,"Stoker, Bram",Fiction,http://www.gutenberg.org/etext/345,English,Dracula,http://www.archive.org/download/dracula_librivox/dracula_librivox_64kb_mp3.zip
272,"Inchfawn, Fay",Poetry,http://www.gutenberg.org/etext/3477,English,Early Spring,http://www.archive.org/download/early_spring_librivox/early_spring_librivox_64kb_mp3.zip
273,American Standard Version,Non-fiction,http://www.ebible.org/bible/asv/,English,Bible (ASV) 21: Ecclesiastes,http://www.archive.org/download/ecclesiastes_librivox/ecclesiastes_librivox_64kb_mp3.zip
274,"Lawrence, D. H.",Poetry,http://www.bartleby.com/128/26.html,English,"Embankment at Night, before the War: Outcasts",http://www.archive.org/download/embankment_outcasts_librivox/embankment_outcasts_librivox_64kb_mp3.zip
275,Plato,Non-fiction,http://www.gutenberg.org/etext/1642,English,Euthyphro,http://www.archive.org/download/euthyphro_librivox/euthyphro_librivox_64kb_mp3.zip
276,"Twain, Mark",Fiction,http://www.gutenberg.org/etext/8525,English,Eve’s Diary,http://www.archive.org/download/eves_diary_librivox/eves_diary_librivox_64kb_mp3.zip
277,"Carryl, Guy Wetmore",Fiction,http://www.gutenberg.org/etext/6438,English,Fables for the Frivolous,http://www.archive.org/download/frivolous_fables_librivox/frivolous_fables_librivox_64kb_mp3.zip
278,"Eliot, George",Fiction,http://www.gutenberg.org/etext/550,English,Silas Marner,http://www.archive.org/download/silas_marner_librivox/silas_marner_librivox_64kb_mp3.zip
279,"Lewis, Sinclair",Fiction,http://www.gutenberg.org/etext/543,English,Main Street,http://www.archive.org/download/main_street_0707_librivox/main_street_0707_librivox_64kb_mp3.zip
280,Confucius,Non-fiction,http://bartleby.com/hc/,English,"Sayings of Confucius, The",http://www.archive.org/download/sayings_of_confucius_librivox/sayings_of_confucius_librivox_64kb_mp3.zip
281,"Dent, John Charles",Fiction,http://www.gutenberg.org/etext/6917,English,"Gerrard Street Mystery and Other Weird Tales, The",http://www.archive.org/download/gerrard_street_0810_librivox/gerrard_street_0810_librivox_64kb_mp3.zip
282,"Various, ",,,English,Insomnia Collection Vol. 003,
283,Various,Poetry,,English,Short Poetry Collection 004,http://www.archive.org/download/shortpoetry_004_librivox/shortpoetry_004_librivox_64kb_mp3.zip
284,Various,Poetry,,English,Short Poetry Collection 005,http://www.archive.org/download/shortpoetry_005_librivox/shortpoetry_005_librivox_64kb_mp3.zip
285,Various,Poetry,,English,Short Poetry Collection 006,http://www.archive.org/download/shortpoetry_006_librivox/shortpoetry_006_librivox_64kb_mp3.zip
286,Various,Poetry,,English,Short Poetry Collection 007,http://www.archive.org/download/shortpoetry_007_librivox/shortpoetry_007_librivox_64kb_mp3.zip
287,Various,Poetry,,English,Short Poetry Collection 008,http://www.archive.org/download/shortpoetry_008_librivox/shortpoetry_008_librivox_64kb_mp3.zip
288,Various,Poetry,,English,Short Poetry Collection 009,http://www.archive.org/download/short_poetry_009_librivox/short_poetry_009_librivox_64kb_mp3.zip
289,Various,Poetry,,English,Short Poetry Collection 010,http://www.archive.org/download/shortpoetry_010_librivox/shortpoetry_010_librivox_64kb_mp3.zip
290,Various,Poetry,,English,Short Poetry Collection 011,http://www.archive.org/download/shortpoetry_011librivox/shortpoetry_011librivox_64kb_mp3.zip
291,Various,Poetry,,English,Short Poetry Collection 012,http://www.archive.org/download/shortpoetry_012_librivox/shortpoetry_012_librivox_64kb_mp3.zip
292,Various,Poetry,,English,Short Poetry Collection 013,http://www.archive.org/download/shortpoetry_013_librivox/shortpoetry_013_librivox_64kb_mp3.zip
293,Various,Poetry,,English,Short Poetry Collection 014,http://www.archive.org/download/shortpoetry_014_librivox/shortpoetry_014_librivox_64kb_mp3.zip
294,Various,Poetry,,English,Short Poetry Collection 015,http://www.archive.org/download/shortpoetry_015_librivox/shortpoetry_015_librivox_64kb_mp3.zip
295,Various,Poetry,,English,Short Poetry Collection 016,http://www.archive.org/download/shortpoetry_016_librivox/shortpoetry_016_librivox_64kb_mp3.zip
296,Various,Fiction,,English,Short Story Collection Vol. 001,http://www.archive.org/download/stories_001_librivox/stories_001_librivox_64kb_mp3.zip
297,Various,Fiction,,English,Short Story Collection Vol. 002,http://www.archive.org/download/stories_002_librivox/stories_002_librivox_64kb_mp3.zip
298,Various,Fiction,,English,Short Story Collection Vol. 003,http://www.archive.org/download/stories_003_librivox/stories_003_librivox_64kb_mp3.zip
299,Various,Fiction,,English,Short Story Collection Vol. 004,http://www.archive.org/download/stories_004_librivox/stories_004_librivox_64kb_mp3.zip
300,Various,Fiction,,English,Short Story Collection Vol. 005,http://www.archive.org/download/story_5_librivox/story_5_librivox_64kb_mp3.zip
301,"Baum, L. Frank",Fiction,http://www.gutenberg.org/etext/4356,English,Sky Island,http://www.archive.org/download/sky_island_librivox/sky_island_librivox_64kb_mp3.zip
302,"Donne, John",Poetry,http://www.bartleby.com/101/196.html,English,Song (Donne version),http://www.archive.org/download/song_librivox/song_librivox_64kb_mp3.zip
304,"Mill, John Stuart",Non-fiction,http://www.bartleby.com/130/,English,On Liberty,http://www.archive.org/download/on_liberty_librivox/on_liberty_librivox_64kb_mp3.zip
305,Douay-Rheims Version,Non-fiction,http://www.gutenberg.org/etext/8318,English,Bible (DRV) Apocrypha/Deuterocanon: Judith,http://www.archive.org/download/book_of_judith_librivox/book_of_judith_librivox_64kb_mp3.zip
306,Saki,Fiction,http://www.gutenberg.org/etext/2830,English,Reginald,http://www.archive.org/download/reginald_0709_librivox/reginald_0709_librivox_64kb_mp3.zip
308,"Milne, A. A.",Fiction,http://www.gutenberg.org/etext/1872,English,"Red House Mystery, The",http://www.archive.org/download/red_house_mystery_librivox/red_house_mystery_librivox_64kb_mp3.zip
309,"Moodie, Susanna",Non-fiction,http://www.gutenberg.org/etext/4389,English,Roughing It in the Bush,http://www.archive.org/download/roughing_in_bush_mf_librivox/roughing_in_bush_mf_librivox_64kb_mp3.zip
310,"Spenser, Edmund",Poetry,http://www.uoregonhttp://www.uoregon.edu/~rbear/fqintro.html,English,"Faerie Queene Book 1, The",http://www.archive.org/download/faeriequeene1_0906_librivox/faeriequeene1_0906_librivox_64kb_mp3.zip
312,"Leacock, Stephen",Non-fiction,http://www.gutenberg.org/etext/4069,English,"Chronicles of Canada Volume 01 - Dawn of Canadian History, The : A Chronicle of Aboriginal Canada",http://www.archive.org/download/aboriginal_canada/aboriginal_canada_64kb_mp3.zip
313,"Leacock, Stephen",Non-fiction,http://www.gutenberg.org/etext/4077,English,"Chronicles of Canada Volume 02 - Mariner of St. Malo : A Chronicle of the Voyages of Jacques Cartier,  The",http://www.archive.org/download/jacques_cartier/jacques_cartier_64kb_mp3.zip
314,"Doyle, Arthur Conan, Sir",Fiction,http://www.gutenberg.org/etext/1661,English,"Adventures of Sherlock  Holmes, The",http://www.archive.org/download/adventures_holmes/adventures_holmes_64kb_mp3.zip
315,King James Version,Non-fiction,http://www.gutenberg.org/etext/8019,English,Bible (KJV) 19: Psalm 133,http://www.archive.org/download/psalm_133_librivox/psalm_133_librivox_64kb_mp3.zip
316,"Dickens, Charles",Fiction,http://www.gutenberg.org/etext/883,English,Our Mutual Friend,http://www.archive.org/download/our_mutual_friend_0707_librivox/our_mutual_friend_0707_librivox_64kb_mp3.zip
317,"Olterdissen, Alphonse",Non-fiction,http://www.limburgsedialecten.nl/pdf/Olterdissen.pdf,Dutch,Drei korte verhaole in 't Mestreechs,http://www.archive.org/download/olterdissen/olterdissen_64kb_mp3.zip
318,"Montgomery, Lucy Maud",Fiction,http://www.gutenberg.org/etext/45,English,Anne of Green Gables (version 4),http://www.archive.org/download/anne_gables_0808/anne_gables_0808_64kb_mp3.zip
319,"Edmundson, George",Non-fiction,www.gutenberg.org/etext/14971,English,History of Holland,http://www.archive.org/download/history_of_holland__0707_librivox/history_of_holland__0707_librivox_64kb_mp3.zip
320,"Denslow, W. W.",Fiction,http://www.childrenslibrary.org/icdl/LinkToBook?bookid=denthre_00150032&lang=English,English,Denslow's Three Bears,http://www.archive.org/download/three_bears_librivox/three_bears_librivox_64kb_mp3.zip
321,"Brooke, L. Leslie",Fiction,http://www.gutenberg.org/etext/18155,English,"Story of the Three Little Pigs, The",http://www.archive.org/download/three_little_pigs_librivox/three_little_pigs_librivox_64kb_mp3.zip
322,Various,Fiction,,English,Ghost Story Collection 002,http://www.archive.org/download/ghost_stories_002_librivox/ghost_stories_002_librivox_64kb_mp3.zip
